Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Series_title_1
1874,2021.07,621.3,C,Dollars,6,adjusted
1875,2021.08,586.1,C,Dollars,6,adjusted
1876,2021.09,611.2,C,Dollars,6,adjusted
1877,2021.1,137.6,C,Dollars,6,adjusted
1878,2021.11,674,C,Dollars,6,adjusted
1879,2007.01,745.2,F,Dollars,6,Actual
1880,2007.02,709.6,F,Dollars,6,Actual
1881,2007.03,650.8,F,Dollars,6,Actual
1882,2007.04,752.6,F,Dollars,6,Actual
1883,2007.05,812.2,F,Dollars,6,Actual
1884,2007.06,881.6,F,Dollars,6,Actual
1885,2007.07,959.1,F,Dollars,6,Actual
1886,2007.08,725.5,F,Dollars,6,Actual
1887,2007.09,639.2,F,Dollars,6,Actual
1888,2007.1,716.6,F,Dollars,6,Actual
1889,2007.11,711,F,Dollars,6,Actual
1890,2007.12,719.5,F,Dollars,6,Actual
1891,2008.01,716.4,F,Dollars,6,Actual
1892,2008.02,722.8,F,Dollars,6,Actual
1893,2008.03,438.3,F,Dollars,6,Actual
1894,2008.04,587.8,F,Dollars,6,Actual
1895,2008.05,731.6,F,Dollars,6,Actual
1896,2008.06,989.6,F,Dollars,6,Actual
1897,2008.07,192.7,F,Dollars,6,Actual
1898,2008.08,180.2,F,Dollars,6,Actual
1899,2008.09,176.2,F,Dollars,6,Actual
1900,2008.1,200.6,F,Dollars,6,Actual
1901,2008.11,228.1,F,Dollars,6,Actual
1902,2008.12,370.8,F,Dollars,6,Actual
1903,2009.01,199,F,Dollars,6,Actual
1904,2009.02,174.3,F,Dollars,6,Actual
1905,2009.03,183.6,F,Dollars,6,Actual
1906,2009.04,205.4,F,Dollars,6,Actual
1907,2009.05,213.7,F,Dollars,6,Actual
1908,2009.06,187.6,F,Dollars,6,Actual
1909,2009.07,197.5,F,Dollars,6,Actual
1910,2009.08,178.7,F,Dollars,6,Actual
1911,2009.09,182,F,Dollars,6,Actual
1912,2009.1,206.1,F,Dollars,6,Actual
1913,2009.11,225.6,F,Dollars,6,Actual
1914,2009.12,375.3,F,Dollars,6,Actual
1915,2010.01,204.7,F,Dollars,6,Actual
1916,2010.02,172,F,Dollars,6,Actual
1917,2010.03,196.8,F,Dollars,6,Actual
1918,2010.04,197.8,F,Dollars,6,Actual
1919,2010.05,205.7,F,Dollars,6,Actual
1920,2010.06,189.3,F,Dollars,6,Actual
1921,2010.07,200.5,F,Dollars,6,Actual
1922,2010.08,178.7,F,Dollars,6,Actual
1923,2010.09,187.8,F,Dollars,6,Actual
1924,2010.1,208,F,Dollars,6,Actual
1925,2010.11,237.7,F,Dollars,6,Actual
1926,2010.12,388.8,F,Dollars,6,Actual
1927,2011.01,204.9,F,Dollars,6,Actual
1928,2011.02,169.6,F,Dollars,6,Actual
1929,2011.03,201.9,F,Dollars,6,Actual
1930,2011.04,218.5,F,Dollars,6,Actual
1931,2011.05,204.2,F,Dollars,6,Actual
1932,2011.06,210.5,F,Dollars,6,Actual
1933,2011.07,219.5,F,Dollars,6,Actual
1934,2011.08,188.3,F,Dollars,6,Actual
1935,2011.09,196.8,F,Dollars,6,Actual
1936,2011.1,225.8,F,Dollars,6,Actual
1937,2011.11,254.7,F,Dollars,6,Actual
1938,2011.12,413.4,F,Dollars,6,Actual
1939,2012.01,212.9,F,Dollars,6,Actual
1940,2012.02,196.5,F,Dollars,6,Actual
1941,2012.03,217.5,F,Dollars,6,Actual
1942,2012.04,214.1,F,Dollars,6,Actual
1943,2012.05,225.5,F,Dollars,6,Actual
1944,2012.06,219.7,F,Dollars,6,Actual
1945,2012.07,213.4,F,Dollars,6,Actual
1946,2012.08,204.7,F,Dollars,6,Actual
1947,2012.09,197.7,F,Dollars,6,Actual
1948,2012.1,223.9,F,Dollars,6,Actual
1949,2012.11,267.3,F,Dollars,6,Actual
1950,2012.12,407.3,F,Dollars,6,Actual
1951,2013.01,214.4,F,Dollars,6,Actual
1952,2013.02,183.2,F,Dollars,6,Actual
1953,2013.03,209.4,F,Dollars,6,Actual
1954,2013.04,215.1,F,Dollars,6,Actual
1955,2013.05,226.5,F,Dollars,6,Actual
1956,2013.06,216.7,F,Dollars,6,Actual
1957,2013.07,203.9,F,Dollars,6,Actual
1958,2013.08,201.8,F,Dollars,6,Actual
1959,2013.09,189.3,F,Dollars,6,Actual
1960,2013.1,224.3,F,Dollars,6,Actual
1961,2013.11,260,F,Dollars,6,Actual
1962,2013.12,419.9,F,Dollars,6,Actual
1963,2014.01,220.9,F,Dollars,6,Actual
1964,2014.02,190.9,F,Dollars,6,Actual
1965,2014.03,211.5,F,Dollars,6,Actual
1966,2014.04,221.6,F,Dollars,6,Actual
1967,2014.05,236.3,F,Dollars,6,Actual
1968,2014.06,209.7,F,Dollars,6,Actual
1969,2014.07,218.1,F,Dollars,6,Actual
1970,2014.08,202.8,F,Dollars,6,Actual
1971,2014.09,204.8,F,Dollars,6,Actual
1972,2014.1,230.7,F,Dollars,6,Actual
1973,2014.11,267.8,F,Dollars,6,Actual
1974,2014.12,432.6,F,Dollars,6,Actual
1975,2015.01,235.5,F,Dollars,6,Actual
1976,2015.02,203.9,F,Dollars,6,Actual
1977,2015.03,226,F,Dollars,6,Actual
1978,2015.04,233.8,F,Dollars,6,Actual
1979,2015.05,251.1,F,Dollars,6,Actual
1980,2015.06,224.5,F,Dollars,6,Actual
1981,2015.07,234.6,F,Dollars,6,Actual
1982,2015.08,219.5,F,Dollars,6,Actual
1983,2015.09,229.5,F,Dollars,6,Actual
1984,2015.1,252.9,F,Dollars,6,Actual
1985,2015.11,286.6,F,Dollars,6,Actual
1986,2015.12,452.5,F,Dollars,6,Actual
1987,2016.01,243.3,F,Dollars,6,Actual
1988,2016.02,220.6,F,Dollars,6,Actual
1989,2016.03,238.7,F,Dollars,6,Actual
1990,2016.04,242.8,F,Dollars,6,Actual
1991,2016.05,249.7,F,Dollars,6,Actual
1992,2016.06,241.5,F,Dollars,6,Actual
1993,2016.07,242.3,F,Dollars,6,Actual
1994,2016.08,219.1,F,Dollars,6,Actual
1995,2016.09,233.2,F,Dollars,6,Actual
1996,2016.1,243.6,F,Dollars,6,Actual
1997,2016.11,277.4,F,Dollars,6,Actual
1998,2016.12,445,F,Dollars,6,Actual
1999,2017.01,260.7,F,Dollars,6,Actual
2000,2017.02,231.4,F,Dollars,6,Actual
2001,2017.03,258.6,F,Dollars,6,Actual
2002,2017.04,274.5,F,Dollars,6,Actual
2003,2017.05,289.3,F,Dollars,6,Actual
2004,2017.06,263.6,F,Dollars,6,Actual
2005,2017.07,274.3,F,Dollars,6,Actual
2006,2017.08,246.7,F,Dollars,6,Actual
2007,2017.09,252.9,F,Dollars,6,Actual
2008,2017.1,275.4,F,Dollars,6,Actual
2009,2017.11,320,F,Dollars,6,Actual
2010,2017.12,488.7,F,Dollars,6,Actual
2011,2018.01,252.3,F,Dollars,6,Actual
2012,2018.02,225,F,Dollars,6,Actual
2013,2018.03,267,F,Dollars,6,Actual
2014,2018.04,263.8,F,Dollars,6,Actual
2015,2018.05,274.6,F,Dollars,6,Actual
2016,2018.06,275.6,F,Dollars,6,Actual
2017,2018.07,268.9,F,Dollars,6,Actual
2018,2018.08,260,F,Dollars,6,Actual
2019,2018.09,267.5,F,Dollars,6,Actual
2020,2018.1,290,F,Dollars,6,Actual
2021,2018.11,345.1,F,Dollars,6,Actual
2022,2018.12,509.4,F,Dollars,6,Actual
2023,2019.01,283.2,F,Dollars,6,Actual
2024,2019.02,250.2,F,Dollars,6,Actual
2025,2019.03,270.9,F,Dollars,6,Actual
2026,2019.04,294.1,F,Dollars,6,Actual
2027,2019.05,295.1,F,Dollars,6,Actual
2028,2019.06,293.5,F,Dollars,6,Actual
2029,2019.07,293.5,F,Dollars,6,Actual
2030,2019.08,286.4,F,Dollars,6,Actual
2031,2019.09,276.5,F,Dollars,6,Actual
2032,2019.1,314.2,F,Dollars,6,Actual
2033,2019.11,381.4,F,Dollars,6,Actual
2034,2019.12,533,F,Dollars,6,Actual
2035,2020.01,297.4,F,Dollars,6,Actual
2036,2020.02,286.3,F,Dollars,6,Actual
2037,2020.03,266.2,F,Dollars,6,Actual
2038,2020.04,93.3,F,Dollars,6,Actual
2039,2020.05,326,F,Dollars,6,Actual
2040,2020.06,351.6,F,Dollars,6,Actual
2041,2020.07,334.5,F,Dollars,6,Actual
2042,2020.08,278.6,F,Dollars,6,Actual
2043,2020.09,308.4,F,Dollars,6,Actual
2044,2020.1,343.1,F,Dollars,6,Actual
2045,2020.11,383.1,F,Dollars,6,Actual
2046,2020.12,555.1,F,Dollars,6,Actual
2047,2021.01,314.4,F,Dollars,6,Actual
2048,2021.02,281.2,F,Dollars,6,Actual
2049,2021.03,320.4,F,Dollars,6,Actual
2050,2021.04,336.9,F,Dollars,6,Actual
2051,2021.05,344.5,F,Dollars,6,Actual
2052,2021.06,336,F,Dollars,6,Actual
2053,2021.07,334.1,F,Dollars,6,Actual
2054,2021.08,212.4,F,Dollars,6,Actual
2055,2021.09,246.4,F,Dollars,6,Actual
2056,2021.1,305.7,F,Dollars,6,Actual
2057,2021.11,428.7,F,Dollars,6,Actual
2058,2007.03,560.7,C,Dollars,6,adjusted
2059,2007.04,536,C,Dollars,6,adjusted
2060,2007.05,573.1,C,Dollars,6,adjusted
2061,2007.06,648.9,C,Dollars,6,adjusted
2062,2007.07,643.9,C,Dollars,6,adjusted
2063,2007.08,830.8,C,Dollars,6,adjusted
2064,2007.09,592.1,C,Dollars,6,adjusted
2065,2007.1,521.3,C,Dollars,6,adjusted
2066,2007.11,579.3,C,Dollars,6,adjusted
2067,2007.12,565.6,C,Dollars,6,adjusted
2068,2008.01,556.2,C,Dollars,6,adjusted
2069,2008.02,553.7,C,Dollars,6,adjusted
2070,2008.03,549.8,C,Dollars,6,adjusted
2071,2008.04,544.1,C,Dollars,6,adjusted
2072,2008.05,576.1,C,Dollars,6,adjusted
2073,2008.06,652.5,C,Dollars,6,adjusted
2074,2008.07,676.4,C,Dollars,6,adjusted
2075,2008.08,851.8,C,Dollars,6,adjusted
2076,2008.09,595.6,C,Dollars,6,adjusted
2077,2008.1,535.4,C,Dollars,6,adjusted
2078,2008.11,611.6,C,Dollars,6,adjusted
2079,2008.12,572.6,C,Dollars,6,adjusted
2080,2009.01,580.5,C,Dollars,6,adjusted
2081,2009.02,571.6,C,Dollars,6,adjusted
2082,2009.03,555.2,C,Dollars,6,adjusted
2083,2009.04,563.9,C,Dollars,6,adjusted
2084,2009.05,595.3,C,Dollars,6,adjusted
2085,2009.06,674.2,C,Dollars,6,adjusted
2086,2009.07,702.3,C,Dollars,6,adjusted
2087,2009.08,848.3,C,Dollars,6,adjusted
2088,2009.09,614.1,C,Dollars,6,adjusted
2089,2009.1,546.5,C,Dollars,6,adjusted
2090,2009.11,602.1,C,Dollars,6,adjusted
2091,2009.12,585.4,C,Dollars,6,adjusted
2092,2010.01,580.6,C,Dollars,6,adjusted
2093,2010.02,586.1,C,Dollars,6,adjusted
2094,2010.03,567.3,C,Dollars,6,adjusted
2095,2010.04,585.9,C,Dollars,6,adjusted
2096,2010.05,603.9,C,Dollars,6,adjusted
2097,2010.06,674.4,C,Dollars,6,adjusted
2098,2010.07,740.7,C,Dollars,6,adjusted
2099,2010.08,860.6,C,Dollars,6,adjusted
2100,2010.09,621.3,C,Dollars,6,adjusted
2101,2010.1,586.1,C,Dollars,6,adjusted
2102,2010.11,611.2,C,Dollars,6,adjusted
2103,2010.12,137.6,C,Dollars,6,adjusted
2104,2011.01,674,C,Dollars,6,adjusted
2105,2011.02,745.2,C,Dollars,6,adjusted
2106,2011.03,709.6,C,Dollars,6,adjusted
2107,2011.04,650.8,C,Dollars,6,adjusted
2108,2011.05,752.6,C,Dollars,6,adjusted
2109,2011.06,812.2,C,Dollars,6,adjusted
2110,2011.07,881.6,C,Dollars,6,adjusted
2111,2011.08,959.1,C,Dollars,6,adjusted
2112,2011.09,725.5,C,Dollars,6,adjusted
2113,2011.1,639.2,C,Dollars,6,adjusted
2114,2011.11,716.6,C,Dollars,6,adjusted
2115,2011.12,711,C,Dollars,6,adjusted
2116,2012.01,719.5,C,Dollars,6,adjusted
2117,2012.02,716.4,C,Dollars,6,adjusted
2118,2012.03,722.8,C,Dollars,6,adjusted
2119,2012.04,438.3,C,Dollars,6,adjusted
2120,2012.05,587.8,C,Dollars,6,adjusted
2121,2012.06,731.6,C,Dollars,6,adjusted
2122,2012.07,989.6,C,Dollars,6,adjusted
2123,2012.08,560.7,C,Dollars,6,adjusted
2124,2012.09,536,C,Dollars,6,adjusted
2125,2012.1,573.1,C,Dollars,6,adjusted
2126,2012.11,648.9,C,Dollars,6,adjusted
2127,2012.12,643.9,C,Dollars,6,adjusted
2128,2013.01,830.8,C,Dollars,6,adjusted
2129,2013.02,592.1,C,Dollars,6,adjusted
2130,2013.03,521.3,C,Dollars,6,adjusted
2131,2013.04,579.3,C,Dollars,6,adjusted
2132,2013.05,565.6,C,Dollars,6,adjusted
2133,2013.06,556.2,C,Dollars,6,adjusted
2134,2013.07,553.7,C,Dollars,6,adjusted
2135,2013.08,549.8,C,Dollars,6,adjusted
2136,2013.09,544.1,C,Dollars,6,adjusted
2137,2013.1,576.1,C,Dollars,6,adjusted
2138,2013.11,652.5,C,Dollars,6,adjusted
2139,2013.12,676.4,C,Dollars,6,adjusted
2140,2014.01,851.8,C,Dollars,6,adjusted
2141,2014.02,595.6,C,Dollars,6,adjusted
2142,2014.03,535.4,C,Dollars,6,adjusted
2143,2014.04,611.6,C,Dollars,6,adjusted
2144,2014.05,572.6,C,Dollars,6,adjusted
2145,2014.06,580.5,C,Dollars,6,adjusted
2146,2014.07,571.6,C,Dollars,6,adjusted
2147,2014.08,555.2,C,Dollars,6,adjusted
2148,2014.09,563.9,C,Dollars,6,adjusted
2149,2014.1,595.3,C,Dollars,6,adjusted
2150,2014.11,674.2,C,Dollars,6,adjusted
2151,2014.12,702.3,C,Dollars,6,adjusted
2152,2015.01,848.3,C,Dollars,6,adjusted
2153,2015.02,614.1,C,Dollars,6,adjusted
2154,2015.03,546.5,C,Dollars,6,adjusted
2155,2015.04,602.1,C,Dollars,6,adjusted
2156,2015.05,585.4,C,Dollars,6,adjusted
2157,2015.06,580.6,C,Dollars,6,adjusted
2158,2015.07,586.1,C,Dollars,6,adjusted
2159,2015.08,567.3,C,Dollars,6,adjusted
2160,2015.09,585.9,C,Dollars,6,adjusted
2161,2015.1,603.9,C,Dollars,6,adjusted
2162,2015.11,674.4,C,Dollars,6,adjusted
2163,2015.12,740.7,C,Dollars,6,adjusted
2164,2016.01,860.6,C,Dollars,6,adjusted
2165,2016.02,621.3,C,Dollars,6,adjusted
2166,2016.03,586.1,C,Dollars,6,adjusted
2167,2016.04,611.2,C,Dollars,6,adjusted
2168,2016.05,137.6,C,Dollars,6,adjusted
2169,2016.06,674,C,Dollars,6,adjusted
2170,2016.07,745.2,C,Dollars,6,adjusted
2171,2016.08,709.6,C,Dollars,6,adjusted
2172,2016.09,650.8,C,Dollars,6,adjusted
2173,2016.1,752.6,C,Dollars,6,adjusted
2174,2016.11,812.2,C,Dollars,6,adjusted
2175,2016.12,881.6,C,Dollars,6,adjusted
2176,2017.01,959.1,C,Dollars,6,adjusted
2177,2017.02,725.5,C,Dollars,6,adjusted
2178,2017.03,639.2,C,Dollars,6,adjusted
2179,2017.04,716.6,C,Dollars,6,adjusted
2180,2017.05,711,C,Dollars,6,adjusted
2181,2017.06,719.5,C,Dollars,6,adjusted
2182,2017.07,716.4,C,Dollars,6,adjusted
2183,2017.08,722.8,C,Dollars,6,adjusted
2184,2017.09,438.3,C,Dollars,6,adjusted
2185,2017.1,587.8,C,Dollars,6,adjusted
2186,2017.11,731.6,C,Dollars,6,adjusted
2187,2017.12,989.6,C,Dollars,6,adjusted
2188,2018.01,560.7,C,Dollars,6,adjusted
2189,2018.02,536,C,Dollars,6,adjusted
2190,2018.03,573.1,C,Dollars,6,adjusted
2191,2018.04,648.9,C,Dollars,6,adjusted
2192,2018.05,643.9,C,Dollars,6,adjusted
2193,2018.06,830.8,C,Dollars,6,adjusted
2194,2018.07,592.1,C,Dollars,6,adjusted
2195,2018.08,521.3,C,Dollars,6,adjusted
2196,2018.09,579.3,C,Dollars,6,adjusted
2197,2018.1,565.6,C,Dollars,6,adjusted
2198,2018.11,556.2,C,Dollars,6,adjusted
2199,2018.12,553.7,C,Dollars,6,adjusted
2200,2019.01,549.8,C,Dollars,6,adjusted
2201,2019.02,544.1,C,Dollars,6,adjusted
2202,2019.03,576.1,C,Dollars,6,adjusted
2203,2019.04,652.5,C,Dollars,6,adjusted
2204,2019.05,676.4,C,Dollars,6,adjusted
2205,2019.06,851.8,C,Dollars,6,adjusted
2206,2019.07,595.6,C,Dollars,6,adjusted
2207,2019.08,535.4,C,Dollars,6,adjusted
2208,2019.09,611.6,C,Dollars,6,adjusted
2209,2019.1,572.6,C,Dollars,6,adjusted
2210,2019.11,580.5,C,Dollars,6,adjusted
2211,2019.12,571.6,C,Dollars,6,adjusted
2212,2020.01,555.2,C,Dollars,6,adjusted
2213,2020.02,563.9,C,Dollars,6,adjusted
2214,2020.03,595.3,C,Dollars,6,adjusted
2215,2020.04,674.2,C,Dollars,6,adjusted
2216,2020.05,702.3,C,Dollars,6,adjusted
2217,2020.06,848.3,C,Dollars,6,adjusted
2218,2020.07,614.1,C,Dollars,6,adjusted
2219,2020.08,546.5,C,Dollars,6,adjusted
2220,2020.09,602.1,C,Dollars,6,adjusted
2221,2020.1,585.4,C,Dollars,6,adjusted
2222,2020.11,580.6,C,Dollars,6,adjusted
2223,2020.12,586.1,C,Dollars,6,adjusted
2224,2021.01,567.3,C,Dollars,6,adjusted
2225,2021.02,585.9,C,Dollars,6,adjusted
2226,2021.03,603.9,C,Dollars,6,adjusted
2227,2021.04,674.4,C,Dollars,6,adjusted
2228,2021.05,740.7,C,Dollars,6,adjusted
2229,2021.06,860.6,C,Dollars,6,adjusted
2230,2021.07,621.3,C,Dollars,6,adjusted
2231,2021.08,586.1,C,Dollars,6,adjusted
2232,2021.09,611.2,C,Dollars,6,adjusted
2233,2021.1,137.6,C,Dollars,6,adjusted
2234,2021.11,674,C,Dollars,6,adjusted
2235,2007.01,745.2,F,Dollars,6,Actual
2236,2007.02,709.6,F,Dollars,6,Actual
2237,2007.03,650.8,F,Dollars,6,Actual
2238,2007.04,752.6,F,Dollars,6,Actual
2239,2007.05,812.2,F,Dollars,6,Actual
2240,2007.06,881.6,F,Dollars,6,Actual
2241,2007.07,959.1,F,Dollars,6,Actual
2242,2007.08,725.5,F,Dollars,6,Actual
2243,2007.09,639.2,F,Dollars,6,Actual
2244,2007.1,716.6,F,Dollars,6,Actual
2245,2007.11,711,F,Dollars,6,Actual
2246,2007.12,719.5,F,Dollars,6,Actual
2247,2008.01,716.4,F,Dollars,6,Actual
2248,2008.02,722.8,F,Dollars,6,Actual
2249,2008.03,438.3,F,Dollars,6,Actual
2250,2008.04,587.8,F,Dollars,6,Actual
2251,2008.05,731.6,F,Dollars,6,Actual
2252,2008.06,989.6,F,Dollars,6,Actual
2253,2008.07,174.6,F,Dollars,6,Actual
2254,2008.08,176.6,F,Dollars,6,Actual
2255,2008.09,172.4,F,Dollars,6,Actual
2256,2008.1,184.2,F,Dollars,6,Actual
2257,2008.11,196.4,F,Dollars,6,Actual
2258,2008.12,276.6,F,Dollars,6,Actual
2259,2009.01,179.1,F,Dollars,6,Actual
2260,2009.02,174.6,F,Dollars,6,Actual
2261,2009.03,184.3,F,Dollars,6,Actual
2262,2009.04,173.8,F,Dollars,6,Actual
2263,2009.05,179.3,F,Dollars,6,Actual
2264,2009.06,164.8,F,Dollars,6,Actual
2265,2009.07,178.1,F,Dollars,6,Actual
2266,2009.08,173.6,F,Dollars,6,Actual
2267,2009.09,174.6,F,Dollars,6,Actual
2268,2009.1,183.6,F,Dollars,6,Actual
2269,2009.11,196.4,F,Dollars,6,Actual
2270,2009.12,274.6,F,Dollars,6,Actual
2271,2010.01,174.9,F,Dollars,6,Actual
2272,2010.02,171.1,F,Dollars,6,Actual
2273,2010.03,185.7,F,Dollars,6,Actual
2274,2010.04,170.7,F,Dollars,6,Actual
2275,2010.05,176.1,F,Dollars,6,Actual
2276,2010.06,166.1,F,Dollars,6,Actual
2277,2010.07,176.2,F,Dollars,6,Actual
2278,2010.08,171.2,F,Dollars,6,Actual
2279,2010.09,170.2,F,Dollars,6,Actual
2280,2010.1,177.7,F,Dollars,6,Actual
2281,2010.11,196.9,F,Dollars,6,Actual
2282,2010.12,266.7,F,Dollars,6,Actual
2283,2011.01,174.2,F,Dollars,6,Actual
2284,2011.02,169.6,F,Dollars,6,Actual
2285,2011.03,178.6,F,Dollars,6,Actual
2286,2011.04,168.3,F,Dollars,6,Actual
2287,2011.05,172.1,F,Dollars,6,Actual
2288,2011.06,159.8,F,Dollars,6,Actual
2289,2011.07,173.7,F,Dollars,6,Actual
2290,2011.08,171.3,F,Dollars,6,Actual
2291,2011.09,172.8,F,Dollars,6,Actual
2292,2011.1,178.9,F,Dollars,6,Actual
2293,2011.11,194.7,F,Dollars,6,Actual
2294,2011.12,262.5,F,Dollars,6,Actual
2295,2012.01,171.7,F,Dollars,6,Actual
2296,2012.02,175,F,Dollars,6,Actual
2297,2012.03,184.2,F,Dollars,6,Actual
2298,2012.04,165.1,F,Dollars,6,Actual
2299,2012.05,178.1,F,Dollars,6,Actual
2300,2012.06,165.5,F,Dollars,6,Actual
2301,2012.07,171.5,F,Dollars,6,Actual
2302,2012.08,178.6,F,Dollars,6,Actual
2303,2012.09,169.1,F,Dollars,6,Actual
2304,2012.1,181.8,F,Dollars,6,Actual
2305,2012.11,207.5,F,Dollars,6,Actual
2306,2012.12,305.4,F,Dollars,6,Actual
2307,2013.01,198,F,Dollars,6,Actual
2308,2013.02,198.3,F,Dollars,6,Actual
2309,2013.03,209.9,F,Dollars,6,Actual
2310,2013.04,202.6,F,Dollars,6,Actual
2311,2013.05,215.6,F,Dollars,6,Actual
2312,2013.06,190.6,F,Dollars,6,Actual
2313,2013.07,217,F,Dollars,6,Actual
2314,2013.08,218.8,F,Dollars,6,Actual
2315,2013.09,203.9,F,Dollars,6,Actual
2316,2013.1,213.4,F,Dollars,6,Actual
2317,2013.11,236.1,F,Dollars,6,Actual
2318,2013.12,311.2,F,Dollars,6,Actual
2319,2014.01,205.9,F,Dollars,6,Actual
2320,2014.02,204.1,F,Dollars,6,Actual
2321,2014.03,216.1,F,Dollars,6,Actual
2322,2014.04,205.4,F,Dollars,6,Actual
2323,2014.05,221.2,F,Dollars,6,Actual
2324,2014.06,194.6,F,Dollars,6,Actual
2325,2014.07,215.9,F,Dollars,6,Actual
2326,2014.08,212.3,F,Dollars,6,Actual
2327,2014.09,205.8,F,Dollars,6,Actual
2328,2014.1,226.4,F,Dollars,6,Actual
2329,2014.11,244,F,Dollars,6,Actual
2330,2014.12,331.5,F,Dollars,6,Actual
2331,2015.01,218.3,F,Dollars,6,Actual
2332,2015.02,213.5,F,Dollars,6,Actual
2333,2015.03,230.3,F,Dollars,6,Actual
2334,2015.04,215,F,Dollars,6,Actual
2335,2015.05,226.8,F,Dollars,6,Actual
2336,2015.06,210.2,F,Dollars,6,Actual
2337,2015.07,219.8,F,Dollars,6,Actual
2338,2015.08,219.5,F,Dollars,6,Actual
2339,2015.09,213.9,F,Dollars,6,Actual
2340,2015.1,234.2,F,Dollars,6,Actual
2341,2015.11,250.8,F,Dollars,6,Actual
2342,2015.12,343.4,F,Dollars,6,Actual
2343,2016.01,220.9,F,Dollars,6,Actual
2344,2016.02,224.4,F,Dollars,6,Actual
2345,2016.03,237.4,F,Dollars,6,Actual
2346,2016.04,232.7,F,Dollars,6,Actual
2347,2016.05,231.8,F,Dollars,6,Actual
2348,2016.06,220.9,F,Dollars,6,Actual
2349,2016.07,232.9,F,Dollars,6,Actual
2350,2016.08,228.1,F,Dollars,6,Actual
2351,2016.09,226.6,F,Dollars,6,Actual
2352,2016.1,239.5,F,Dollars,6,Actual
2353,2016.11,263.6,F,Dollars,6,Actual
2354,2016.12,360.8,F,Dollars,6,Actual
2355,2017.01,240.9,F,Dollars,6,Actual
2356,2017.02,238.3,F,Dollars,6,Actual
2357,2017.03,261.4,F,Dollars,6,Actual
2358,2017.04,241.5,F,Dollars,6,Actual
2359,2017.05,257.7,F,Dollars,6,Actual
2360,2017.06,246.3,F,Dollars,6,Actual
2361,2017.07,256.3,F,Dollars,6,Actual
2362,2017.08,253.8,F,Dollars,6,Actual
2363,2017.09,248.5,F,Dollars,6,Actual
2364,2017.1,265,F,Dollars,6,Actual
2365,2017.11,303.5,F,Dollars,6,Actual
2366,2017.12,410.6,F,Dollars,6,Actual
2367,2018.01,290,F,Dollars,6,Actual
2368,2018.02,277.6,F,Dollars,6,Actual
2369,2018.03,302.6,F,Dollars,6,Actual
2370,2018.04,282,F,Dollars,6,Actual
2371,2018.05,297.6,F,Dollars,6,Actual
2372,2018.06,282.6,F,Dollars,6,Actual
2373,2018.07,291.9,F,Dollars,6,Actual
2374,2018.08,293.6,F,Dollars,6,Actual
2375,2018.09,285.8,F,Dollars,6,Actual
2376,2018.1,309,F,Dollars,6,Actual
2377,2018.11,342.4,F,Dollars,6,Actual
2378,2018.12,431.3,F,Dollars,6,Actual
2379,2019.01,315.6,F,Dollars,6,Actual
2380,2019.02,297.1,F,Dollars,6,Actual
2381,2019.03,316.3,F,Dollars,6,Actual
2382,2019.04,300.7,F,Dollars,6,Actual
2383,2019.05,318.4,F,Dollars,6,Actual
2384,2019.06,294.5,F,Dollars,6,Actual
2385,2019.07,307.9,F,Dollars,6,Actual
2386,2019.08,311,F,Dollars,6,Actual
2387,2019.09,299,F,Dollars,6,Actual
2388,2019.1,322.5,F,Dollars,6,Actual
2389,2019.11,389.5,F,Dollars,6,Actual
2390,2019.12,506.6,F,Dollars,6,Actual
2391,2020.01,357.3,F,Dollars,6,Actual
2392,2020.02,342.9,F,Dollars,6,Actual
2393,2020.03,339.9,F,Dollars,6,Actual
2394,2020.04,107,F,Dollars,6,Actual
2395,2020.05,295.2,F,Dollars,6,Actual
2396,2020.06,346.2,F,Dollars,6,Actual
2397,2020.07,349.5,F,Dollars,6,Actual
2398,2020.08,300.9,F,Dollars,6,Actual
2399,2020.09,332.5,F,Dollars,6,Actual
2400,2020.1,363,F,Dollars,6,Actual
2401,2020.11,391.6,F,Dollars,6,Actual
2402,2020.12,514.8,F,Dollars,6,Actual
2403,2021.01,341.7,F,Dollars,6,Actual
2404,2021.02,316.6,F,Dollars,6,Actual
2405,2021.03,349.9,F,Dollars,6,Actual
2406,2021.04,357.7,F,Dollars,6,Actual
2407,2021.05,381.9,F,Dollars,6,Actual
2408,2021.06,368.9,F,Dollars,6,Actual
2409,2021.07,384.3,F,Dollars,6,Actual
2410,2021.08,260.3,F,Dollars,6,Actual
2411,2021.09,273.3,F,Dollars,6,Actual
2412,2021.1,305.7,F,Dollars,6,Actual
2413,2021.11,406.4,F,Dollars,6,Actual
2414,2007.03,560.7,C,Dollars,6,adjusted
2415,2007.04,536,C,Dollars,6,adjusted
2416,2007.05,573.1,C,Dollars,6,adjusted
2417,2007.06,648.9,C,Dollars,6,adjusted
2418,2007.07,643.9,C,Dollars,6,adjusted
2419,2007.08,830.8,C,Dollars,6,adjusted
2420,2007.09,592.1,C,Dollars,6,adjusted
2421,2007.1,521.3,C,Dollars,6,adjusted
2422,2007.11,579.3,C,Dollars,6,adjusted
2423,2007.12,565.6,C,Dollars,6,adjusted
2424,2008.01,556.2,C,Dollars,6,adjusted
2425,2008.02,553.7,C,Dollars,6,adjusted
2426,2008.03,549.8,C,Dollars,6,adjusted
